1,1,0,-3281
2,1,0,-1.12E+06
3,1,0,1.78E+04
4,1,0,-157.5
5,1,0,7081
6,1,0,-1.21E+04
7,1,0,9063
8,1,0,-4.55E+04
9,1,0,-4.97E+04
10,1,0,-2.59E+04
11,1,0,-1.50E+05
12,1,0,-4.97E+04
13,1,0,-3.66E+04
14,1,0,2.10E+05
15,1,0,-1.81E+04
16,1,0,-3.78E+04
17,1,0,-2.49E+04
18,1,0,-1.70E+04
19,1,0,1.63E+04
20,1,0,8909
21,1,0,7972
22,1,0,3.20E+04
23,1,0,4.13E+04
24,1,0,-1.82E+04
25,1,0,-2.31E+04
26,1,0,-3.93E+04
27,1,0,-3.59E+04
28,1,0,-8.35E+04
29,1,0,6.56E+04
30,1,0,2.43E+04
31,1,0,9826
32,1,0,-9880
33,1,0,5.30E+04
34,1,0,3.13E+04
35,1,0,1057
36,1,0,-1.21E+05
37,1,0,9322
38,1,0,2566
39,1,0,1.67E+04
40,1,0,1.12E+04
41,1,0,7.37E+04
42,1,0,-7.21E+05
43,1,0,-1.50E+05
44,1,0,-1.60E+05
45,1,0,2.93E+04
46,1,0,-1.53E+05
47,1,0,-1.62E+04
48,1,0,1.71E+04
49,1,0,1878
50,1,0,-1.74E+04
51,1,0,-8450
52,1,0,194.5
53,1,0,-7.77E+04
54,1,0,-7.08E+04
55,1,0,-8.25E+04
56,1,0,-8.37E+04
57,1,0,-8.69E+04
58,1,0,-1.22E+05
59,1,0,-9.78E+04
60,1,0,-1.03E+05
61,1,0,-3.49E+04
62,1,0,-1.47E+04
63,1,0,-4.07E+04
64,1,0,-2.46E+04
65,1,0,-3.11E+04
66,1,0,3.40E+04
67,1,0,-3926
68,1,0,1.36E+04
69,1,0,-6.82E+04
70,1,0,-5.07E+04
71,1,0,1.05E+06
72,1,0,2.34E+04
73,1,0,4.63E+04
74,1,0,1.28E+05
75,1,0,5386
76,1,0,1.12E+04
77,1,0,-1.32E+04
78,1,0,-3585
79,1,0,-3.05E+04
80,1,0,-4.75E+04
81,1,0,1.19E+04
82,1,0,-9582
83,1,0,5.95E+04
84,1,0,4.58E+04
85,1,0,6.62E+04
86,1,0,1.11E+05
87,1,0,8.87E+04
88,1,0,5.96E+04
89,1,0,8.17E+04
90,1,0,7.43E+04
91,1,0,9.88E+04
92,1,0,3.68E+04
93,1,0,9.27E+04
94,1,0,-1882
95,1,0,7911
96,1,0,-6.32E+04
97,1,0,-531.3
98,1,0,-1.40E+04
99,1,0,2.25E+04
100,1,0,36.55
101,1,0,1.06E+04
102,1,0,2.38E+04
103,1,0,4134
104,1,0,9.90E+04
105,1,0,-1.09E+04
106,1,0,2.29E+04
107,1,0,-1.98E+05
108,1,0,-6.83E+05
109,1,0,-2.12E+04
110,1,0,-4.11E+04
111,1,0,-2.88E+04
112,1,0,-1.88E+04
113,1,0,-5.44E+04
114,1,0,-1.69E+04
115,1,0,-5.56E+04
116,1,0,-2.89E+04
117,1,0,228.5
118,1,0,-2.53E+04
119,1,0,-1.39E+04
120,1,0,-1.72E+04
121,1,0,-6408
122,1,0,5.49E+04
123,1,0,-1.11E+04
124,1,0,-3.00E+04
125,1,0,1.46E+05
126,1,0,1.10E+05
127,1,0,-1.21E+05
128,1,0,-1.40E+05
129,1,0,-1.19E+05
130,1,0,-1.32E+05
131,1,0,-1.10E+05
132,1,0,-1.52E+05
133,1,0,-1.45E+04
134,1,0,-1.33E+04
135,1,0,-6972
136,1,0,-5050
137,1,0,-4977
138,1,0,-1.53E+04
139,1,0,129.5
140,1,0,8.10E+04
141,1,0,1.03E+05
142,1,0,1.09E+05
143,1,0,8.92E+04
144,1,0,7.22E+04
145,1,0,1.01E+05
146,1,0,-2.00E+04
147,1,0,-3.18E+04
148,1,0,-4.38E+04
149,1,0,-2.51E+04
150,1,0,-2.10E+04
151,1,0,-3.21E+04
152,1,0,-3.95E+04
153,1,0,-1.82E+04
154,1,0,-1.10E+04
155,1,0,-7.77E+04
156,1,0,-3.03E+04
157,1,0,-7.39E+04
158,1,0,1.50E+04
159,1,0,-2.79E+04
160,1,0,-1.80E+05
161,1,0,-3.15E+04
162,1,0,9392
163,1,0,664.5
164,1,0,4.74E+04
165,1,0,2.40E+04
166,1,0,-2.82E+04
167,1,0,-7.05E+04
168,1,0,-6.70E+04
169,1,0,-8.44E+04
170,1,0,-6.31E+04
171,1,0,-5.30E+04
172,1,0,-7.75E+04
173,1,0,-5.72E+04
174,1,0,-7.36E+04
175,1,0,7.54E+04
176,1,0,5.84E+04
177,1,0,9.52E+04
178,1,0,9.62E+04
179,1,0,1.05E+05
180,1,0,-8454
181,1,0,-1.18E+05
182,1,0,-6022
183,1,0,-1.20E+05
184,1,0,-1.04E+05
185,1,0,-8.70E+04
186,1,0,-9.18E+04
187,1,0,-8.53E+04
188,1,0,-9.57E+04
189,1,0,-1.51E+04
190,1,0,-7.30E+04
191,1,0,-1.77E+04
192,1,0,4.06E+04
193,1,0,1.48E+04
194,1,0,-1.21E+04
195,1,0,98.18
196,1,0,4548
197,1,0,2.13E+04
198,1,0,2.13E+04
199,1,0,-1.58E+04
200,1,0,-6.19E+05
201,1,0,-4122
202,1,0,-1.18E+04
203,1,0,-2.62E+04
204,1,0,-2.42E+04
205,1,0,-5.64E+04
206,1,0,-2.18E+04
207,1,0,-1.63E+04
208,1,0,-1.96E+04
209,1,0,-5.09E+04
210,1,0,-4.56E+04
211,1,0,-2.83E+04
212,1,0,-2.64E+04
213,1,0,-2.04E+04
214,1,0,-3.87E+04
215,1,0,-3.10E+04
216,1,0,-9873
217,1,0,9339
218,1,0,-1.97E+04
219,1,0,-1.89E+06
220,1,0,5.55E+04
221,1,0,3.64E+04
222,1,0,493.9
223,1,0,-9251
224,1,0,7.25E+04
225,1,0,-2.23E+04
226,1,0,-2.68E+04
227,1,0,9387
228,1,0,3298
229,1,0,3847
230,1,0,2.24E+04
231,1,0,6155
232,1,0,-3.37E+04
233,1,0,2.25E+04
234,1,0,2.88E+04
235,1,0,-6243
236,1,0,-1.62E+04
237,1,0,-2176
238,1,0,-1.60E+04
239,1,0,-2.92E+04
240,1,0,5.82E+04
241,1,0,-7.28E+04
242,1,0,6.46E+04
243,1,0,-5.94E+04
244,1,0,-9.50E+04
245,1,0,-4.55E+04
246,1,0,-8.34E+05
247,1,0,-8.99E+04
248,1,0,5.41E+04
249,1,0,9.46E+04
250,1,0,8.89E+04
251,1,0,9.70E+04
252,1,0,8.39E+04
253,1,0,7.77E+04
254,1,0,3.56E+04
255,1,0,6.21E+04
256,1,0,6.46E+04
257,1,0,2.32E+04
258,1,0,3.80E+04
259,1,0,-5908
260,1,0,-3675
261,1,0,4.81E+04
262,1,0,7.43E+04
263,1,0,-3332
264,1,0,1.13E+05
265,1,0,-5.11E+04
266,1,0,-5.46E+04
267,1,0,-1.23E+05
268,1,0,-7.05E+04
269,1,0,-1.23E+05
270,1,0,-2.71E+04
271,1,0,-2.64E+04
272,1,0,-2.88E+04
273,1,0,-1.44E+04
274,1,0,-1.93E+05
275,1,0,-1.22E+04
276,1,0,-2.29E+04
277,1,0,-1.39E+04
278,1,0,-3.89E+04
279,1,0,-2.07E+04
280,1,0,2.28E+04
281,1,0,3631
282,1,0,3.81E+04
283,1,0,3.81E+04
284,1,0,4.03E+04
285,1,0,3.37E+04
286,1,0,7.90E+04
287,1,0,2.31E+04
288,1,0,2.26E+04
289,1,0,3.76E+04
290,1,0,6.53E+04
291,1,0,1.19E+04
292,1,0,3638
293,1,0,6249
294,1,0,1.65E+04
295,1,0,-6.86E+04
296,1,0,-301.2
297,1,0,-1.22E+05
298,1,0,-3.10E+04
299,1,0,-2.19E+05
300,1,0,-4.94E+04
301,1,0,-1.24E+04
302,1,0,-7.11E+04
303,1,0,-2228
304,1,0,-3.99E+04
305,1,0,2.02E+05
306,1,0,-4812
307,1,0,-3.08E+04
308,1,0,-2.32E+04
309,1,0,-3.46E+04
310,1,0,-3.92E+04
311,1,0,-5.83E+04
312,1,0,1696
313,1,0,-4.64E+04
314,1,0,-5.02E+04
315,1,0,3995
316,1,0,-2.40E+04
317,1,0,-7424
318,1,0,-7702
319,1,0,-1.91E+04
320,1,0,-2.21E+04
321,1,0,-2.55E+04
322,1,0,-9910
323,1,0,-1.35E+04
324,1,0,-3620
325,1,0,-1.94E+04
326,1,0,-6078
327,1,0,-3637
328,1,0,-1.26E+04
329,1,0,-8973
330,1,0,-1.28E+04
331,1,0,-9532
332,1,0,-3745
333,1,0,-7530
334,1,0,-2094
335,1,0,-6726
336,1,0,1.39E+05
337,1,0,-9160
338,1,0,-4211
339,1,0,1.16E+05
340,1,0,9.82E+04
341,1,0,1.21E+05
342,1,0,8.41E+04
343,1,0,8.41E+04
344,1,0,7.33E+04
345,1,0,6.28E+04
346,1,0,9.75E+04
347,1,0,-8.77E+04
348,1,0,-3.13E+05
349,1,0,-2.39E+05
350,1,0,-1.29E+05
351,1,0,-6.19E+04
352,1,0,1.21E+04
353,1,0,2.09E+05
354,1,0,-1.68E+05
355,1,0,-1637
356,1,0,-5276
357,1,0,-7.76E+04
358,1,0,-4.06E+04
359,1,0,-4.43E+04
360,1,0,-5.44E+04
361,1,0,-7.03E+04
362,1,0,-9.13E+04
363,1,0,-5.98E+04
364,1,0,4.21E+04
365,1,0,1.11E+04
366,1,0,4.86E+04
367,1,0,6.12E+04
368,1,0,3.77E+04
369,1,0,6.06E+04
370,1,0,-2.53E+04
371,1,0,-2.49E+04
372,1,0,-2.99E+04
373,1,0,-4300
374,1,0,-8637
375,1,0,-1.13E+04
376,1,0,-1.58E+04
377,1,0,3.81E+04
378,1,0,1.94E+05
379,1,0,6.59E+04
380,1,0,-1.74E+04
381,1,0,7.97E+04
382,1,0,2.34E+05
383,1,0,-3.36E+04
384,1,0,2.21E+05
385,1,0,1.15E+04
386,1,0,9.79E+04
387,1,0,-7.01E+05
388,1,0,9339
389,1,0,-4635
390,1,0,-6155
391,1,0,-6073
392,1,0,488.7
393,1,0,-8.19E+04
394,1,0,-1.48E+05
395,1,0,-2.62E+04
396,1,0,-1.16E+04
397,1,0,-5.19E+04
398,1,0,-8.16E+04
399,1,0,-6.88E+04
400,1,0,-3228
401,1,0,-1.58E+05
402,1,0,-1.24E+06
403,1,0,-2.87E+04
404,1,0,-5.33E+04
405,1,0,-5.05E+04
406,1,0,6.63E+04
407,1,0,4.95E+04
408,1,0,7.30E+04
409,1,0,3.43E+04
410,1,0,4.40E+04
411,1,0,5.35E+04
412,1,0,7.89E+04
413,1,0,5.94E+04
414,1,0,7.35E+04
415,1,0,-1.41E+04
416,1,0,5495
417,1,0,4.64E+04
418,1,0,4.20E+04
419,1,0,2401
420,1,0,4.88E+04
421,1,0,5.76E+04
422,1,0,-1.52E+04
423,1,0,-1.55E+04
424,1,0,-1.23E+05
425,1,0,-2176
426,1,0,2133
427,1,0,-6749
428,1,0,-2858
429,1,0,-7247
430,1,0,-8781
431,1,0,-597.5
432,1,0,2.82E+04
433,1,0,6.08E+04
434,1,0,5.08E+05
435,1,0,9.15E+04
436,1,0,-3.28E+04
437,1,0,8.11E+04
438,1,0,1.23E+05
439,1,0,3.61E+04
440,1,0,2.68E+04
441,1,0,5.98E+04
442,1,0,3.28E+04
443,1,0,-5.32E+04
444,1,0,-3.83E+04
445,1,0,-5.33E+04
446,1,0,8.48E+04
447,1,0,2.06E+04
448,1,0,1.21E+05
449,1,0,1.00E+05
450,1,0,1.12E+05
451,1,0,1.61E+05
452,1,0,-3.40E+04
453,1,0,-4.65E+04
454,1,0,-5.40E+04
455,1,0,-4.95E+04
456,1,0,-4.77E+04
457,1,0,-6.19E+05
458,1,0,-8.51E+04
459,1,0,6.25E+04
460,1,0,4.31E+04
461,1,0,4.53E+04
462,1,0,-7.95E+04
463,1,0,-5.43E+04
464,1,0,-6.33E+04
465,1,0,-3.94E+04
466,1,0,-6.20E+04
467,1,0,-6.45E+04
468,1,0,-3.77E+04
469,1,0,-2112
470,1,0,6494
471,1,0,2.58E+04
472,1,0,-3.05E+04
473,1,0,-8866
474,1,0,-1.20E+04
475,1,0,-1.96E+04
476,1,0,-1.02E+04
477,1,0,-1.60E+04
478,1,0,-8323
479,1,0,-1.49E+04
480,1,0,9.31E+04
481,1,0,1.01E+05
482,1,0,6.06E+04
483,1,0,2.45E+04
484,1,0,1.08E+05
485,1,0,-4.28E+04
486,1,0,-2.62E+04
487,1,0,-2.61E+04
488,1,0,-2.09E+04
489,1,0,-5.78E+04
490,1,0,-1.00E+04
491,1,0,4421
492,1,0,2.58E+04
493,1,0,-6.10E+04
494,1,0,-7.11E+04
495,1,0,-3.06E+04
496,1,0,3.42E+04
497,1,0,-1.19E+04
498,1,0,3.38E+04
499,1,0,-5777
500,1,0,1847
501,1,0,-2.42E+04
502,1,0,-2.97E+04
503,1,0,1.17E+04
504,1,0,-8254
505,1,0,-1.28E+04
506,1,0,4797
507,1,0,-6.41E+04
508,1,0,6401
509,1,0,-918
510,1,0,1.17E+04
511,1,0,-1.69E+04
512,1,0,3.57E+04
513,1,0,1.26E+05
514,1,0,-1.36E+05
515,1,0,3.42E+04
516,1,0,1.24E+05
517,1,0,1.19E+05
518,1,0,1.27E+05
519,1,0,1.11E+05
520,1,0,4108
521,1,0,-4.62E+04
522,1,0,-5.19E+04
523,1,0,-4.13E+04
524,1,0,-3.19E+04
525,1,0,-9.37E+04
526,1,0,-1.61E+05
527,1,0,1.63E+05
528,1,0,-7.45E+04
529,1,0,-2.67E+04
530,1,0,-5.16E+04
531,1,0,-2.01E+04
532,1,0,-4.40E+04
533,1,0,-3.91E+04
534,1,0,9.68E+04
535,1,0,6993
536,1,0,5.10E+04
537,1,0,8.56E+04
538,1,0,-1.53E+05
539,1,0,-5.14E+04
540,1,0,-7.80E+04
541,1,0,4.85E+04
542,1,0,-1.49E+05
543,1,0,-1.87E+05
544,1,0,-1.79E+05
545,1,0,-9.61E+04
546,1,0,-2.74E+05
547,1,0,-1.63E+05
548,1,0,-1.90E+05
549,1,0,9.84E+04
550,1,0,8.57E+04
551,1,0,1.06E+05
552,1,0,6.18E+04
553,1,0,4606
554,1,0,3.34E+04
555,1,0,6.12E+04
556,1,0,-3.73E+04
557,1,0,-5.08E+04
558,1,0,-2.54E+04
559,1,0,-1.67E+04
560,1,0,-2.14E+04
561,1,0,-2.67E+04
562,1,0,-2.16E+04
563,1,0,-2.58E+04
564,1,0,-2.34E+04
565,1,0,-1.43E+04
566,1,0,-8307
567,1,0,-1212
568,1,0,-2.84E+04
569,1,0,3.56E+04
570,1,0,-4887
571,1,0,-3607
572,1,0,-1.03E+04
573,1,0,-1.56E+04
574,1,0,-8765
575,1,0,-1.58E+04
576,1,0,-2.46E+04
577,1,0,-2.70E+04
578,1,0,-3464
579,1,0,-7176
580,1,0,-2.42E+04
581,1,0,-2.07E+04
582,1,0,-2.82E+04
583,1,0,1.00E+05
584,1,0,3.47E+04
